,REGION,CROP,TOTAL RAINFALL(MM),AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
4568,1,3,1239,128.25,1.78,228.13
4569,1,1,1239,5418.0,15.43,83620.0
4570,1,1,1239,6930.0,15.53,107630.0
4571,1,1,1239,15315.0,18.49,283100.0
4572,1,1,1239,11064.0,19.63,217200.0
4573,1,1,1239,11070.0,17.65,195410.0
4574,1,1,1239,7147.0,29.73,212500.0
4575,1,1,1239,8619.0,20.97,180752.0
4576,1,1,1239,3655.0,21.7,79320.0
4577,1,1,1239,9820.0,22.06,216600.0
4578,1,1,1239,20513.0,18.83,386230.0
4579,1,1,1239,3782.0,21.79,82400.0
4580,1,1,1239,4429.0,22.24,98500.0
4581,1,1,1239,6854.0,22.01,150830.0
4582,1,1,1239,4462.0,21.13,94260.0
4583,1,1,1239,14253.0,20.03,285420.0
4584,1,1,1239,2135.0,19.44,41500.0
4585,1,1,1239,4909.0,19.38,95120.0
4586,1,1,1239,4865.0,17.32,84250.0
4587,1,1,1239,4382.0,23.53,103120.0
4588,1,1,1239,20347.0,22.62,460240.0
4589,1,1,1239,9765.0,19.18,187300.0
4590,1,1,1239,9241.0,16.46,152114.0
4591,1,2,1239,412.0,16.95,6985.0
4592,1,2,1239,261.0,16.21,4230.0
4593,1,2,1239,143.0,11.99,1715.0
4594,1,2,1239,11258.0,16.97,191000.0
4595,1,2,1239,680.0,9.88,6720.0
4596,1,2,1239,612.0,8.21,5025.0
4597,1,2,1239,1275.0,12.63,16100.0
4598,1,2,1239,323.0,12.34,3985.0
4599,1,2,1239,692.0,13.18,9120.0
4600,1,2,1239,21320.0,18.39,392100.0
4601,1,2,1239,7213.0,18.74,135200.0
4602,1,2,1239,6610.0,18.38,121500.0
4603,1,2,1239,14152.0,18.39,260300.0
4604,1,2,1239,96.0,14.17,1360.0
4605,1,2,1239,114.0,13.95,1590.0
4606,1,2,1239,8554.0,15.04,128620.0
4607,1,2,1239,12530.0,15.0,187950.0
4608,1,2,1239,9150.0,18.06,165240.0
4609,1,2,1239,8960.0,21.65,194000.0
4610,1,2,1239,13235.0,14.76,195300.0
4611,1,2,1239,13978.0,16.86,235670.0
4612,1,2,1239,8842.0,17.34,153280.0
4613,5,0,1447,3958.0,1.91,7559.78
4614,5,0,1447,5710.0,1.75,9992.5
4615,5,0,1447,4868.0,2.4,11683.2
4616,5,0,1447,4345.0,2.38,10341.1
4617,5,0,1447,13180.0,0.86,11334.8
4618,5,0,1447,5412.0,2.2,11906.4
4619,5,0,1447,5010.0,2.1,10521.0
4620,5,0,1447,8895.0,1.8,16011.0
4621,5,0,1447,14104.0,1.4,19745.6
4622,5,0,1447,5200.0,1.3,6760.0
4623,5,0,1447,6235.0,1.86,11597.1
4624,5,0,1447,11525.0,1.72,19823.0
4625,5,0,1447,3262.0,1.95,6360.9
4626,5,0,1447,3517.0,1.77,6225.09
4627,5,0,1447,7766.0,1.44,11183.04
4628,5,0,1447,2548.0,1.64,4178.72
4629,5,0,1447,2061.41,1.62,3339.48
4630,5,3,1447,167.14,1.27,211.45
4631,5,3,1447,456.22,1.35,614.7
4632,5,3,1447,412.07,1.13,466.21
4633,5,3,1447,224.96,3.29,740.4
4634,5,3,1447,126.14,1.23,155.69
4635,5,3,1447,117.73,1.78,209.49
4636,5,3,1447,55.71,1.23,68.76
4637,5,3,1447,68.33,5.14,351.39
4638,5,3,1447,16.82,1.65,27.68
4639,5,1,1447,2650.0,17.52,46428.0
4640,5,1,1447,6111.0,17.4,106331.4
4641,5,1,1447,7245.0,20.3,147073.5
4642,5,1,1447,3646.0,30.14,109890.44
4643,5,1,1447,5891.0,17.16,101089.56
4644,5,1,1447,5165.0,8.72,45038.8
4645,5,1,1447,5100.0,13.0,66300.0
4646,5,1,1447,10430.0,13.6,141848.0
4647,5,1,1447,16331.0,19.4,316821.4
4648,5,1,1447,5925.0,17.65,104576.25
4649,5,1,1447,8656.0,13.86,119972.16
4650,5,1,1447,23421.0,13.89,325317.69
4651,5,1,1447,1582.0,16.8,26577.6
4652,5,1,1447,2978.0,13.89,41364.42
4653,5,1,1447,7422.0,19.05,141389.1
4654,5,1,1447,2748.0,13.7,37647.6
4655,5,1,1447,1995.0,11.2,22344.0
4656,5,2,1447,140.0,4.9,686.0
4657,5,2,1447,323.0,4.8,1550.4
4658,5,2,1447,224.0,3.91,875.84
4659,5,2,1447,68.0,4.1,278.8
4660,5,2,1447,260.0,4.5,1170.0
4661,5,2,1447,537.0,6.44,3458.28
4662,5,2,1447,22.3,5.2,115.96
4663,5,2,1447,556.0,3.8,2112.8
4664,5,2,1447,59.0,4.1,241.9
4665,5,2,1447,146.0,5.54,808.84
4666,5,2,1447,33.5,6.6,221.1
4667,5,2,1447,21.0,5.1,107.1
4668,5,2,1447,215.0,9.1,1956.5
4669,5,2,1447,155.0,7.65,1185.75
4670,2,0,1271,6121.27,2.55,15609.23
4671,2,0,1271,8705.0,2.6,22633.0
4672,2,0,1271,14285.63,3.45,49285.41
4673,2,0,1271,8620.0,2.3,19826.0
4674,2,0,1271,6709.73,2.26,15164.0
4675,2,0,1271,9357.64,2.45,22926.21
4676,2,0,1271,5271.7,2.25,11861.33
4677,2,0,1271,9162.04,1.9,17407.87
4678,2,0,1271,6044.0,2.2,13296.8
4679,2,0,1271,6817.0,2.33,15883.61
4680,2,0,1271,6779.91,2.4,16271.78
4681,2,0,1271,4532.0,2.0,9064.0
4682,2,0,1271,6385.0,2.1,13408.5
4683,2,0,1271,4219.22,2.2,9282.27
4684,2,0,1271,4512.0,2.15,9700.8
4685,2,0,1271,3017.0,2.15,6486.55
4686,2,0,1271,16875.28,1.85,31219.26
4687,2,0,1271,26730.0,2.45,65488.5
4688,2,0,1271,8874.98,1.8,15974.96
4689,2,0,1271,5420.0,2.05,11111.0
4690,2,0,1271,8362.0,2.05,17142.1
4691,2,3,1271,1618.85,3.39,5494.59
4692,2,3,1271,2137.09,3.39,7253.57
4693,2,3,1271,25.23,2.88,72.66
4694,2,3,1271,35.74,2.88,102.93
4695,2,3,1271,180.81,2.88,520.7
4696,2,3,1271,1156.32,3.39,3924.71
4697,2,3,1271,1072.22,3.91,4190.68
4698,2,3,1271,1154.64,3.91,4512.78
4699,2,3,1271,85.15,3.39,289.0
4700,2,3,1271,32.27,0.0,0.0
4701,2,3,1271,103.02,2.67,275.49
4702,2,3,1271,808.72,3.39,2744.9
4703,2,3,1271,1161.58,3.29,3823.07
4704,2,1,1271,5816.5,24.5,142504.25
4705,2,1,1271,7996.0,24.0,191904.0
4706,2,1,1271,14522.0,27.5,399355.0
4707,2,1,1271,11168.45,25.3,282561.79
4708,2,1,1271,6725.0,24.7,166107.5
4709,2,1,1271,11159.0,26.0,290134.0
4710,2,1,1271,4669.0,20.0,93380.0
4711,2,1,1271,10957.0,16.3,178599.1
4712,2,1,1271,7619.0,21.4,163046.6
4713,2,1,1271,7857.0,34.4,270280.8
4714,2,1,1271,8486.0,20.2,171417.2
4715,2,1,1271,4914.0,23.5,115479.0
4716,2,1,1271,7075.0,21.0,148575.0
4717,2,1,1271,7902.0,25.5,201501.0
4718,2,1,1271,6303.0,16.1,101478.3
4719,2,1,1271,5385.0,15.5,83467.5
4720,2,1,1271,17929.0,25.0,448225.0
4721,2,1,1271,19248.0,24.5,471576.0
4722,2,1,1271,10960.0,23.9,261944.0
4723,2,1,1271,4235.0,21.2,89782.0
4724,2,1,1271,6755.0,21.2,143206.0
4725,2,2,1271,343.0,17.0,5831.0
4726,2,2,1271,463.0,17.0,7871.0
4727,2,2,1271,1218.0,18.1,22045.8
4728,2,2,1271,213.0,17.0,3621.0
4729,2,2,1271,194.0,16.2,3142.8
4730,2,2,1271,124.0,15.3,1897.2
4731,2,2,1271,100.0,16.1,1610.0
4732,2,2,1271,1420.0,17.0,24140.0
4733,2,2,1271,455.0,15.0,6825.0
4734,2,2,1271,460.0,15.0,6900.0
4735,2,2,1271,261.0,15.1,3941.1
4736,2,2,1271,674.0,14.9,10042.6
4737,2,2,1271,965.0,15.1,14571.5
4738,2,2,1271,1219.0,14.9,18163.1
4739,2,2,1271,541.0,18.2,9846.2
4740,2,2,1271,577.0,18.2,10501.4
4741,2,2,1271,2426.0,17.0,41242.0
4742,2,2,1271,25776.0,22.5,579960.0
4743,2,2,1271,1435.0,17.6,25256.0
4744,2,2,1271,548.0,18.2,9973.6
4745,2,2,1271,850.0,18.6,15810.0
4746,7,0,707,4265.0,1.4,5971.0
4747,7,0,707,2329.0,1.1,2561.9
4748,7,0,707,1552.0,1.11,1722.72
4749,7,0,707,2081.0,1.6,3329.6
4750,7,0,707,12635.0,1.36,17183.6
4751,7,0,707,7043.0,1.4,9860.2
4752,7,0,707,830.0,1.34,1112.2
4753,7,0,707,10200.0,1.4,14280.0
4754,7,0,707,2564.0,1.5,3846.0
4755,7,3,707,9494.44,2.06,19530.55
4756,7,3,707,4457.09,3.09,13752.69
4757,7,3,707,2461.91,2.68,6608.88
4758,7,3,707,2899.21,2.41,6977.67
4759,7,3,707,5448.37,3.51,19108.92
4760,7,3,707,6933.72,2.78,19255.06
4761,7,3,707,3153.6,2.74,8627.87
4762,7,3,707,4795.57,2.27,10900.54
4763,7,3,707,2144.45,2.16,4631.8
4764,7,9,707,295.0,0.5,147.5
4765,7,9,707,450.0,0.93,418.5
4766,7,9,707,312.0,0.9,280.8
4767,7,9,707,308.0,0.34,104.72
4768,7,9,707,6560.0,1.23,8068.8
4769,7,9,707,4200.0,1.11,4662.0
4770,7,9,707,300.0,0.69,207.0
4771,7,9,707,1650.0,0.64,1056.0
4772,7,9,707,1792.0,1.0,1792.0
4773,6,0,300,5260.0,1.0,5260.0
4774,6,0,300,8540.0,1.1,9394.0
4775,6,0,300,6540.0,1.42,9286.8
4776,6,0,300,3200.0,1.16,3712.0
4777,6,0,300,10250.0,2.96,30340.0
4778,6,0,300,9330.0,2.52,23511.6
4779,6,0,300,4120.0,1.7,7004.0
4780,6,0,300,2350.0,0.8,1880.0
4781,6,0,300,11250.0,1.24,13950.0
4782,6,3,300,1660.9,1.75,2904.07
4783,6,3,300,914.54,1.58,1448.57
4784,6,3,300,562.39,1.36,763.53
4785,6,3,300,220.75,1.22,270.19
4786,6,3,300,194.47,2.57,500.05
4787,6,3,300,504.58,1.18,596.81
4788,6,3,300,714.82,1.04,742.56
4789,6,3,300,483.55,0.86,417.77
4790,6,3,300,331.13,1.1,364.41
4791,6,2,300,6530.0,13.3,86849.0
4792,6,2,300,5920.0,19.5,115440.0
4793,6,2,300,5640.0,24.75,139590.0
4794,6,2,300,3550.0,14.2,50410.0
4795,6,2,300,2680.0,17.35,46498.0
4796,6,2,300,870.0,16.38,14250.6
4797,6,2,300,530.0,10.25,5432.5
4798,6,2,300,5620.0,22.25,125045.0
4799,6,9,300,3650.0,1.49,5438.5
4800,6,9,300,3450.0,1.25,4312.5
4801,6,9,300,3260.0,1.3,4238.0
4802,6,9,300,290.0,0.95,275.5
4803,6,9,300,1230.0,1.68,2066.4
4804,6,9,300,240.0,1.53,367.2
4805,6,9,300,240.0,0.65,156.0
4806,6,9,300,190.0,0.55,104.5
4807,6,9,300,950.0,1.24,1178.0
4808,4,0,1368,2402.0,1.53,3675.06
4809,4,0,1368,2002.0,1.5,3003.0
4810,4,0,1368,2976.0,1.95,5803.2
4811,4,0,1368,1040.0,1.03,1071.2
4812,4,0,1368,2521.0,2.2,5546.2
4813,4,0,1368,1480.0,1.44,2131.2
4814,4,0,1368,3194.0,1.6,5110.4
4815,4,0,1368,2294.0,1.81,4152.14
4816,4,0,1368,8804.0,2.4,21129.6
4817,4,0,1368,2650.0,2.4,6360.0
4818,4,0,1368,2548.0,2.4,6115.2
4819,4,0,1368,3780.0,2.4,9072.0
4820,4,0,1368,3600.0,1.3,4680.0
4821,4,0,1368,3618.0,1.4,5065.2
4822,4,0,1368,2810.0,1.41,3962.1
4823,4,0,1368,1953.3,1.5,2929.95
4824,4,0,1368,3162.0,1.6,5059.2
4825,4,0,1368,2618.0,1.91,5000.38
4826,4,3,1368,1617.8,3.01,4875.36
4827,4,3,1368,2007.79,4.29,8611.32
4828,4,3,1368,6704.55,6.1,40892.12
4829,4,3,1368,819.94,3.5,2867.31
4830,4,3,1368,622.31,2.28,1420.94
4831,4,3,1368,9309.43,3.82,35523.19
4832,4,3,1368,4646.3,6.17,28673.06
4833,4,3,1368,3628.74,4.36,15824.76
4834,4,3,1368,3574.08,4.03,14410.05
4835,4,3,1368,2267.44,3.89,8815.41
4836,4,3,1368,2543.9,3.97,10099.58
4837,4,3,1368,1994.13,2.96,5906.91
4838,4,3,1368,1938.41,3.66,7097.6
4839,4,3,1368,662.26,3.26,2159.24
4840,4,3,1368,536.11,3.31,1775.52
4841,4,1,1368,2780.0,15.75,43785.0
4842,4,1,1368,2460.0,13.3,32718.0
4843,4,1,1368,3010.0,15.0,45150.0
4844,4,1,1368,1410.0,9.1,12831.0
4845,4,1,1368,8130.0,15.0,121950.0
4846,4,1,1368,2600.0,13.9,36140.0
4847,4,1,1368,2150.0,14.2,30530.0
4848,4,1,1368,1553.0,15.3,23760.9
4849,4,1,1368,9900.0,13.4,132660.0
4850,4,1,1368,8460.0,16.9,142974.0
4851,4,1,1368,7288.0,16.8,122438.4
4852,4,1,1368,4700.0,15.7,73790.0
4853,4,1,1368,1520.0,18.8,28576.0
4854,4,1,1368,1881.0,18.0,33858.0
4855,4,1,1368,11860.0,17.6,208736.0
4856,4,1,1368,9820.0,16.8,164976.0
4857,4,1,1368,4700.0,15.5,72850.0
4858,4,1,1368,1450.0,15.8,22910.0
4859,4,2,1368,1530.0,11.1,16983.0
4860,4,2,1368,70.0,11.0,770.0
4861,4,2,1368,1503.0,8.9,13376.7
4862,4,2,1368,1124.0,13.5,15174.0
4863,4,2,1368,1055.0,12.3,12976.5
4864,4,2,1368,1290.0,12.7,16383.0
4865,4,2,1368,5012.0,19.6,98235.2
4866,4,2,1368,4430.0,17.9,79297.0
4867,4,2,1368,5900.0,16.7,98530.0
4868,4,2,1368,7530.0,17.1,128763.0
4869,4,2,1368,892.0,12.9,11506.8
4870,4,2,1368,255.0,10.25,2613.75
4871,4,9,1368,310.0,1.2,372.0
4872,4,9,1368,344.0,1.22,419.68
4873,4,9,1368,1488.0,1.51,2246.88
4874,4,9,1368,1243.0,1.43,1777.49
4875,3,0,1654,655.0,1.05,687.75
4876,3,0,1654,390.0,1.05,409.5
4877,3,0,1654,1355.0,1.13,1531.15
4878,3,0,1654,2742.0,1.25,3427.5
4879,3,0,1654,1215.0,1.2,1458.0
4880,3,0,1654,1297.0,1.2,1556.4
4881,3,0,1654,1590.0,1.2,1908.0
4882,3,0,1654,615.0,1.2,738.0
4883,3,0,1654,815.0,1.2,978.0
4884,3,0,1654,4487.0,1.2,5384.4
4885,3,0,1654,4785.0,1.2,5742.0
4886,3,0,1654,8904.0,1.2,10684.8
4887,3,0,1654,4740.0,1.2,5688.0
4888,3,0,1654,5280.0,1.2,6336.0
4889,3,0,1654,3805.0,1.2,4566.0
4890,3,0,1654,6258.0,2.05,12828.9
4891,3,0,1654,8832.0,1.28,11260.8
4892,3,3,1654,60.97,0.93,56.44
4893,3,3,1654,126.14,1.13,142.72
4894,3,3,1654,110.38,0.0,0.0
4895,3,3,1654,194.47,1.16,225.02
4896,3,3,1654,1030.18,1.13,1165.52
4897,3,3,1654,1250.93,1.18,1479.6
4898,3,3,1654,367.92,1.2,442.75
4899,3,3,1654,861.98,1.13,975.23
4900,3,3,1654,1177.34,1.19,1404.68
4901,3,3,1654,1318.2,1.18,1559.18
4902,3,3,1654,2179.14,1.13,2465.43
4903,3,3,1654,2595.41,1.29,3336.81
4904,3,3,1654,1914.24,1.23,2362.61
4905,3,3,1654,3376.45,1.34,4514.6
4906,3,3,1654,1363.41,1.23,1682.76
4907,3,3,1654,3421.66,1.23,4223.11
4908,3,3,1654,4565.36,1.54,7043.39
4909,3,1,1654,1750.0,10.01,17517.5
4910,3,1,1654,1551.0,13.2,20473.2
4911,3,1,1654,4250.0,11.71,49767.5
4912,3,1,1654,6880.0,12.47,85793.6
4913,3,1,1654,3955.0,9.31,36821.05
4914,3,1,1654,2344.0,12.28,28784.32
4915,3,1,1654,5946.0,11.2,66595.2
4916,3,1,1654,3250.0,10.31,33507.5
4917,3,1,1654,4843.0,11.92,57728.56
4918,3,1,1654,5320.0,10.8,57456.0
4919,3,1,1654,4520.0,11.14,50330.2
4920,3,1,1654,13705.0,10.3,141161.5
4921,3,1,1654,7511.0,12.7,95389.7
4922,3,1,1654,5745.0,13.34,76638.3
4923,3,1,1654,4250.0,9.49,40332.5
4924,3,1,1654,3024.0,9.19,27790.56
4925,3,1,1654,7320.0,11.79,86266.2
4926,3,2,1654,30.0,4.77,143.1
4927,3,2,1654,43.0,3.78,162.54
4928,3,2,1654,25.0,4.64,116.0
4929,3,2,1654,260.0,4.21,1094.6
4930,3,2,1654,185.0,5.9,1091.5
4931,3,2,1654,112.0,5.87,657.44
4932,3,2,1654,36.0,4.69,168.84
4933,3,2,1654,27.0,3.9,105.3
4934,3,2,1654,20.0,4.79,95.82
4935,3,2,1654,540.0,7.4,3996.0
4936,3,2,1654,716.0,5.66,4053.28
4937,3,2,1654,1050.0,6.47,6788.25
4938,3,2,1654,2710.0,7.85,21259.95
4939,3,2,1654,1749.0,8.92,15608.08
4940,3,2,1654,1344.0,7.5,10080.0
4941,3,2,1654,1747.0,6.52,11381.71
4942,3,2,1654,1886.0,9.61,18124.46
4943,0,5,1381,1213.0,7.3,8854.9
4944,0,5,1381,1462.0,5.7,8333.4
4945,0,5,1381,1391.0,6.3,8763.3
4946,0,5,1381,1221.0,7.3,8913.3
4947,0,5,1381,30.0,4.4,132.0
4948,0,5,1381,794.0,5.9,4684.6
4949,0,5,1381,1284.0,6.3,8089.2
4950,0,5,1381,567.0,6.2,3515.4
4951,0,5,1381,1362.0,5.8,7899.6
4952,0,5,1381,2187.0,6.2,13559.4
4953,0,5,1381,2361.0,6.2,14638.2
4954,0,5,1381,6338.0,5.8,36760.4
4955,0,5,1381,9418.0,6.4,60275.2
4956,0,5,1381,6351.0,5.4,34295.4
4957,0,5,1381,5100.0,4.9,24990.0
4958,0,5,1381,2300.0,5.3,12190.0
4959,0,5,1381,441.0,5.77,2544.57
4960,0,5,1381,543.0,5.77,3133.11
4961,0,5,1381,1701.0,7.0,11907.0
4962,0,5,1381,861.0,7.0,6027.0
4963,0,5,1381,911.0,4.3,3917.3
4964,0,5,1381,1000.0,5.7,5700.0
4965,0,5,1381,421.0,4.8,2020.8
4966,0,5,1381,2218.0,6.5,14417.0
4967,0,5,1381,1116.0,6.7,7477.2
4968,0,5,1381,7891.0,5.2,41033.2
4969,0,5,1381,7.2,4.5,32.4
4970,0,4,1381,3611.0,10.9,39359.9
4971,0,4,1381,4660.0,11.5,53590.0
4972,0,4,1381,4972.0,10.5,52206.0
4973,0,4,1381,3500.0,11.0,38500.0
4974,0,4,1381,910.0,10.5,9555.0
4975,0,4,1381,1600.0,11.0,17600.0
4976,0,4,1381,2712.0,12.0,32544.0
4977,0,4,1381,1302.0,12.0,15624.0
4978,0,4,1381,1500.0,11.9,17850.0
4979,0,4,1381,2505.0,11.0,27555.0
4980,0,4,1381,2401.0,10.5,25210.5
4981,0,4,1381,7411.0,12.5,92637.5
4982,0,4,1381,8101.0,12.0,97212.0
4983,0,4,1381,8567.0,11.0,94237.0
4984,0,4,1381,4747.0,11.0,52217.0
4985,0,4,1381,3471.0,11.0,38181.0
4986,0,4,1381,1901.0,11.0,20911.0
4987,0,4,1381,1304.0,11.0,14344.0
4988,0,4,1381,1601.0,11.0,17611.0
4989,0,4,1381,2401.0,12.0,28812.0
4990,0,4,1381,4501.0,12.5,56262.5
4991,0,4,1381,4484.0,12.0,53808.0
4992,0,4,1381,930.0,11.0,10230.0
4993,0,4,1381,3000.0,11.0,33000.0
4994,0,4,1381,10601.0,12.5,132512.5
4995,0,4,1381,7751.0,12.8,99212.8
4996,0,4,1381,911.0,11.0,10021.0
4997,0,7,1381,4779.0,1.7,8124.3
4998,0,7,1381,395.0,1.8,711.0
4999,0,7,1381,232.0,1.4,324.8
5000,0,7,1381,78.0,1.3,101.4
5001,0,7,1381,77.0,1.3,100.1
5002,0,7,1381,42.0,1.6,67.2
5003,0,7,1381,24.0,1.6,38.4
5004,0,7,1381,615.0,1.6,984.0
5005,0,6,1381,6831.0,0.56,3825.36
5006,0,6,1381,654.0,1.0,654.0
5007,0,6,1381,427.0,1.0,427.0
5008,0,6,1381,21.0,1.0,21.0
5009,0,6,1381,92.0,1.0,92.0
5010,0,6,1381,52.0,0.0,0.0
5011,0,6,1381,41.0,0.0,0.0
5012,0,6,1381,33.0,1.0,33.0
5013,0,6,1381,78.0,0.3,23.4
5014,0,6,1381,230.0,0.7,161.0
5015,0,6,1381,340.0,1.0,340.0
5016,0,6,1381,71.0,1.0,71.0
5017,1,8,1239,113.0,1.28,145.0
5018,1,8,1239,45.02,1.07,48.0
5019,1,8,1239,53.01,1.08,57.0
5020,1,8,1239,172.05,1.14,196.0
5021,1,8,1239,136.0,1.89,257.0
5022,1,8,1239,153.0,1.24,190.0
5023,1,5,1239,680.0,4.35,2960.0
5024,1,5,1239,1013.0,4.31,4365.0
5025,1,5,1239,14354.0,7.68,110300.0
5026,1,5,1239,3070.0,6.01,18450.0
5027,1,5,1239,1594.0,4.1,6532.0
5028,1,5,1239,4692.0,7.6,35670.0
5029,1,5,1239,1755.0,6.57,11530.35
5030,1,5,1239,2532.0,6.45,16331.4
5031,1,5,1239,282.0,4.47,1260.0
5032,1,5,1239,346.0,4.51,1560.0
5033,1,5,1239,1540.0,5.82,8960.0
5034,1,5,1239,4230.0,8.39,35480.0
5035,1,5,1239,10520.0,7.51,78965.0
5036,1,5,1239,962.0,7.13,6859.0
5037,1,5,1239,2780.0,0.0,0.0
5038,1,5,1239,221.0,5.14,1135.0
5039,1,5,1239,372.0,6.03,2245.0
5040,1,4,1239,2871.0,12.17,34950.0
5041,1,4,1239,3581.0,12.0,42980.0
5042,1,4,1239,18200.0,17.32,315250.0
5043,1,4,1239,1024.0,7.96,8150.0
5044,1,4,1239,3104.0,10.85,33680.0
5045,1,4,1239,2051.0,9.6,19690.0
5046,1,4,1239,3695.0,10.34,38200.0
5047,1,4,1239,4589.0,12.77,58600.0
5048,1,4,1239,4690.0,12.29,57650.0
5049,1,4,1239,542.0,7.35,3985.0
5050,1,4,1239,4790.0,7.61,36430.0
5051,1,4,1239,3844.0,0.0,0.0
5052,1,4,1239,4120.0,0.0,0.0
5053,1,4,1239,13124.0,19.53,256350.0
5054,1,4,1239,582.0,9.0,5240.0
5055,1,4,1239,1322.0,9.35,12365.0
5056,1,4,1239,48.0,6.79,326.0
5057,1,4,1239,58.0,7.79,452.0
5058,1,4,1239,11.52,0.95,11.0
5059,1,4,1239,61.0,6.02,367.0
5060,1,7,1239,821.0,0.8,660.0
5061,1,7,1239,3105.0,1.1,3420.0
5062,1,7,1239,2215.0,0.9,1990.0
5063,1,7,1239,230.0,0.96,221.0
5064,1,7,1239,2800.0,1.39,3895.0
5065,1,7,1239,1680.0,1.54,2587.2
5066,1,7,1239,2415.0,1.38,3342.0
5067,1,7,1239,643.0,1.22,786.0
5068,1,6,1239,2434.0,0.85,2065.0
5069,1,6,1239,2921.0,0.91,2654.0
5070,1,6,1239,735.0,1.19,872.0
5071,1,6,1239,895.0,1.29,1156.0
5072,1,6,1239,508.0,1.29,654.0
5073,1,6,1239,482.0,1.23,592.0
5074,5,5,1447,1559.0,5.61,8745.99
5075,5,5,1447,3310.0,5.1,16881.0
5076,5,5,1447,629.0,3.42,2151.18
5077,5,5,1447,798.0,4.0,3192.0
5078,5,5,1447,1232.0,2.3,2833.6
5079,5,5,1447,648.0,4.4,2851.2
5080,5,5,1447,19.3,5.1,98.43
5081,5,5,1447,908.0,6.0,5448.0
5082,5,5,1447,35.2,3.0,105.6
5083,5,4,1447,2366.0,8.87,20986.42
5084,5,4,1447,3512.0,9.1,31959.2
5085,5,4,1447,2841.0,9.03,25654.23
5086,5,4,1447,1754.0,11.5,20171.0
5087,5,4,1447,1935.0,7.2,13932.0
5088,5,4,1447,1478.0,1.54,2276.12
5089,5,4,1447,519.0,9.3,4826.7
5090,5,4,1447,440.0,7.4,3256.0
5091,5,4,1447,605.0,8.4,5082.0
5092,5,4,1447,698.0,7.5,5235.0
5093,5,4,1447,17.0,11.45,194.65
5094,5,4,1447,57.0,13.81,787.17
5095,5,4,1447,17.0,10.0,170.0
5096,5,4,1447,19.0,8.86,168.34
5097,5,4,1447,132.0,6.7,884.4
5098,5,4,1447,1468.0,6.82,10011.76
5099,5,4,1447,1335.0,12.3,16420.5
5100,2,5,1271,1768.0,9.3,16442.4
5101,2,5,1271,2379.0,9.4,22362.6
5102,2,5,1271,1248.0,7.1,8860.8
5103,2,5,1271,561.0,8.1,4544.1
5104,2,5,1271,285.0,5.3,1510.5
5105,2,5,1271,317.0,8.1,2567.7
5106,2,5,1271,324.0,7.8,2527.2
5107,2,5,1271,832.0,5.3,4409.6
5108,2,5,1271,2258.0,8.5,19193.0
5109,2,5,1271,3558.0,9.9,35224.2
5110,2,5,1271,2725.0,8.7,23707.5
5111,2,5,1271,934.0,8.2,7658.8
5112,2,5,1271,1323.0,8.6,11377.8
5113,2,5,1271,1091.0,7.78,8487.98
5114,2,5,1271,499.0,7.7,3842.3
5115,2,5,1271,475.0,7.6,3610.0
5116,2,5,1271,7598.0,8.9,67622.2
5117,2,5,1271,40.0,5.0,200.0
5118,2,5,1271,36.0,5.0,180.0
5119,2,5,1271,50.0,7.0,350.0
5120,2,5,1271,78.0,7.0,546.0
5121,2,4,1271,3636.0,10.8,39268.8
5122,2,4,1271,4956.0,10.7,53029.2
5123,2,4,1271,9694.0,10.25,99363.5
5124,2,4,1271,7590.0,8.7,66033.0
5125,2,4,1271,1560.0,9.3,14508.0
5126,2,4,1271,1620.0,9.8,15876.0
5127,2,4,1271,831.0,10.4,8642.4
5128,2,4,1271,596.0,9.2,5483.2
5129,2,4,1271,4973.0,10.7,53211.1
5130,2,4,1271,8019.0,8.6,68963.4
5131,2,4,1271,5860.0,10.0,58600.0
5132,2,4,1271,4440.0,10.42,46264.8
5133,2,4,1271,6363.0,9.9,62993.7
5134,2,4,1271,2425.0,10.5,25462.5
5135,2,4,1271,4490.0,9.5,42655.0
5136,2,4,1271,3045.0,9.4,28623.0
5137,2,4,1271,13727.0,10.7,146878.9
5138,2,4,1271,136.0,6.8,924.8
5139,2,4,1271,902.0,8.3,7486.6
5140,2,4,1271,248.0,9.7,2405.6
5141,2,4,1271,387.0,9.85,3811.95
5142,2,7,1271,865.0,1.4,1211.0
5143,2,7,1271,855.0,1.35,1154.25
5144,2,7,1271,393.0,1.2,471.6
5145,2,7,1271,8350.0,1.4,11690.0
5146,2,6,1271,137.0,1.0,137.0
5147,2,6,1271,48.0,1.2,57.6
5148,2,6,1271,29.0,1.2,34.8
5149,2,6,1271,22.0,0.81,17.82
5150,2,6,1271,14.0,0.0,0.0
5151,2,6,1271,686.0,1.2,823.2
5152,2,6,1271,1175.0,1.3,1527.5
5153,2,6,1271,44.0,1.2,52.8
5154,2,6,1271,76.0,1.3,98.8
5155,7,9,707,5589.0,0.72,4024.08
5156,7,9,707,2958.0,0.56,1656.48
5157,7,9,707,1972.0,0.56,1104.32
5158,7,9,707,3583.0,1.0,3583.0
5159,7,9,707,9760.0,0.96,9369.6
5160,7,9,707,10900.0,0.97,10573.0
5161,7,9,707,5464.0,0.68,3715.52
5162,7,9,707,6890.0,0.8,5512.0
5163,7,9,707,4250.0,0.54,2295.0
5164,7,8,707,5300.0,1.12,5936.0
